Author,Type,Year,OriginalAuthor,Title,SentenceNr,Sentence,Emotion
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,198,"Es fror, sodaß es in der Eisdecke knackte; das Entlein mußte fortwährend die Beine gebrauchen, damit das Loch sich nicht schloß.",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,199,"Zuletzt wurde es matt, lag ganz stille und fror so im Eise fest.",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,200,"Des Morgens früh kam ein Bauer; da er dies sah, ging er hin, schlug mit seinem Holzschuh das Eis in Stücke und trug das Entlein heim zu seiner Frau.",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,201,Da wurde es wieder belebt.,neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,202,"Die Kinder wollten mit ihm spielen; aber das Entlein glaubte, sie wollten ihm etwas zu Leide thun, und fuhr in der Angst gerade in den Milchnapf hinein, sodaß die Milch in die Stube spritzte.",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,203,"Die Frau schlug die Hände zusammen, worauf es in das Butterfaß, dann hinunter in die Mehltonne und wieder herausflog.",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,204,Wie sah es da aus!,curiosity
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,205,"Die Frau schrie und schlug mit der Feuerzange danach; die Kinder rannten einander über den Haufen, um das Entlein zu fangen: sie lachten und schrieen!",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,206,"- Gut war es, daß die Thür aufstand und es zwischen die Reiser in den frisch gefallenen Schnee schlüpfen konnte; - da lag es, ganz ermattet.",admiration
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,207,"Aber all' die Noth und das Elend, welches das Entlein in dem harten Winter erdulden mußte, zu erzählen, würde zu trübe sein.",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,208,"- - Es lag im Moore zwischen dem Schilfe, als die Sonne wieder warm zu scheinen begann.",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,209,Die Lerchen sangen; es war herrlicher Frühling.,admiration
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,210,"Da konnte auf einmal das Entlein seine Flügel schwingen; sie brausten stärker als früher, und trugen es kräftig davon; und ehe dasselbe es recht wußte, befand es sich in einem großen Garten, wo die Aepfelbäume in der Blüthe standen, wo der Flieder duftete und seine langen, grünen Zweige bis zu den gekrümmten Kanälen hinunterneigte.",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,211,"O, hier war es so schön, so frühlingsfrisch!",admiration
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,212,"Und vorn aus dem Dickicht kamen drei prächtige, weiße Schwäne; sie brausten mit den Federn und schwammen so leicht auf dem Wasser.",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,213,Das Entlein kannte die prächtigen Thiere und wurde von einer eigenthümlichen Traurigkeit befangen.,sadness
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,214,"""Ich will zu ihnen hinfliegen, zu den königlichen Vögeln!",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,215,"Und sie werden mich todtschlagen, weil ich, der ich so häßlich bin, mich ihnen zu nähern wage.",annoyance
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,216,Aber das ist einerlei!,neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,217,"Besser, von ihnen getödtet, als von den Enten gezwackt, von den Hühnern geschlagen, von dem Mädchen, welches den Hühnerhof hütet, gestoßen zu werden und im Winter Mangel zu leiden!""",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,218,Und es flog hinaus in das Wasser und schwamm den prächtigen Schwänen entgegen; diese erblickten es und schossen mit brausenden Federn auf dasselbe los.,neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,219,"""Tödtet mich nur!""",anger
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,220,"sagte das arme Thier, neigte seinen Kopf der Wasserfläche zu und erwartete den Tod.",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,221,- Aber was erblickte es in dem klaren Wasser?,curiosity
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,222,"Es sah sein eigenes Bild unter sich, das kein plumper, schwarzgrauer Vogel mehr, häßlich und garstig, sondern selbst ein Schwan war.",disgust
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,223,"Es schadet nichts, in einem Entenhofe geboren zu sein, wenn man nur in einem Schwanenei gelegen hat!",disapproval
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,224,"Es fühlte sich ordentlich erfreut über all' die Noth und die Drangsale, welche es erduldet.",admiration
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,225,"Nun erkannte es erst recht sein Glück an all' der Herrlichkeit, die es begrüßte.",realization
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,226,- Und die großen Schwäne umschwammen es und streichelten es mit dem Schnabel.,neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,227,"In dem Garten kamen einige kleine Kinder, die warfen Brod und Korn in das Wasser; und das kleinste rief: ""Da ist ein neuer!""",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,228,"Und die andern Kinder jubelten mit: ""Ja, es ist ein neuer angekommen!""",joy
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,229,"Und sie klatschten mit den Händen und tanzten umher, liefen zu dem Vater und der Mutter, und es wurde Brod und Kuchen in das Wasser geworfen, und sie sagten Alle: ""Der neue ist der schönste!",admiration
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,230,"So jung und so prächtig!""",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,231,Und die alten Schwäne neigten sich vor ihm.,neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,232,"Da fühlte er sich so beschämt und steckte den Kopf unter seine Flügel; er wußte selbst nicht, was er beginnen sollte; er war allzu glücklich, aber durchaus nicht stolz, denn ein gutes Herz wird nie stolz!",embarrassment
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,233,"Er dachte daran, wie er verfolgt und verhöhnt worden war und hörte nun Alle sagen, daß er der schönste aller schönen Vögel sei.",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,234,"Selbst der Flieder bog sich mit den Zweigen gerade zu ihm in das Wasser hinunter, und die Sonne schien so warm und so mild!",neutral
Andersen,Original,1862,Andersen,Das hässliche junge Entlein,235,"Da brausten seine Federn, der schlanke Hals hob sich, und aus vollem Herzen jubelte er: ""So viel Glück habe ich mir nicht träumen lassen, als ich noch das häßliche Entlein war!""",joy
Andersen,Original,1837,Andersen,Die kleine Seejungfer,1,"Die kleine Seejungfer

Weit draußen im Meere ist das Wasser so blau wie die
Blütenblätter der schönsten Kornblume, und so klar
wie das reinste Glas, aber es ist dort sehr tief, tiefer als
irgendein Ankertau reicht, viele Kirchtürme müßten
aufeinandergestellt werden, um vom Grunde bis über
das Wasser zu reicher.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,2,"Dort unten wohnt das
Meervolk.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,3,"Nun muß man nicht etwa glauben, daß dort nur der
nackte, weiße Sandboden sei!",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,4,"Nein, da wachsen die
wundersamsten Bäume und Pflanzen, deren Stiele und
Blätter so geschmeidig sind, daß sie sich bei der
geringsten Bewegung des Wassers rühren, als ob sie
lebend wären.",admiration
Andersen,Original,1837,Andersen,Die kleine Seejungfer,5,"Alle Fische, klein und groß, schlüpfen
zwischen den Zweigen hindurch, gerade wie hier oben
die Vögel in der Luft.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,6,"An der allertiefsten Stelle liegt
des Meerkönigs Schloß.",approval
Andersen,Original,1837,Andersen,Die kleine Seejungfer,7,"Die Mauern sind aus Korallen
und die langen spitzen Fenster von allerklarstem
Bernstein.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,8,"Das Dach aber besteht aus Muschelschalen,
die sich öffnen und schließen, je nachdem das Wasser
strömt; das sieht prächtig aus, denn in jeder liegen
strahlende Perlen, eine einzige davon würde der Stolz
einer Königskrone sein.",pride
Andersen,Original,1837,Andersen,Die kleine Seejungfer,9,"Der Meerkönig dort unten war seit vielen Jahren
Witwer, aber seine alte Mutter besorgte sein Haus.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,10,"Sie
war eine kluge Frau, doch recht stolz auf ihren Adel
deshalb trug sie zwölf Austern auf dem Schwanze
während die anderen Vornehmen nur sechs tragen
durften.",admiration
Andersen,Original,1837,Andersen,Die kleine Seejungfer,11,?,neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,12,"Sonst verdiente sie großes Lob, besonders
weil
ihre
sie die kleinen Meerprinzessinnen,
Enkelinnen, so liebte.",admiration
Andersen,Original,1837,Andersen,Die kleine Seejungfer,13,"Das waren sechs prächtige
Kinder, aber die jüngste war die schönste von allen.",admiration
Andersen,Original,1837,Andersen,Die kleine Seejungfer,14,"Ihre Haut war so klar und zart wie ein Rosenblatt, ihre
Augen so blau wie die tiefste See, aber ebenso wie alle
die anderen hatte sie keine Füße.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,15,"Ihr Körper endete in
einem Fischschwanz.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,16,"Den lieben langen Tag durften sie unten im Schlosse,
wo lebendige Blumen aus den Wänden wuchsen,
spielen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,17,"Die
großen Bernsteinfenster wurden
aufgemacht, und dann schwammen die Fische zu ihnen
herein, gerade wie bei uns die Schwalben hereinfliegen
wenn wir die Fenster aufmachen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,18,"Aber die Fische
schwammen
kleinen
Prinzessinnen zu, fraßen aus ihren Händen und ließen
sich streicheln.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,19,"Draußen vor dem Schlosse war ein großer Garten mit

geradeswegs

auf

die

feuerroten und dunkelblauen Bäumen, die Früchte
strahlten wie Gold und die Blumen wie brennendes
Feuer, indem sie fortwährend Stengel und Blätter
bewegten.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,20,"Der Boden selbst war der feinste Sand aber
blau wie Schwefelflamme.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,21,"Über dem Ganzen dort
unten lag ein seltsamer blauer Schein, man hätte eher
glauben mögen, daß man hoch oben in der Luft stände
und nur Himmel über und unter sich sähe, als daß man
auf dem Meeresgrunde sei.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,22,"Bei Windstille konnte man
die Sonne sehen, sie erschien wie eine Purpurblume
aus deren Kelche alles Licht strömte.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,23,"Jede der kleinen Prinzessinnen hatte ihren kleinen
Fleck im Garten, wo sie graben und pflanzen konnte,
ganz wie sie wollte.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,24,"Eine gab ihrem Blumenbeet die
Gestalt eines Walfisches, einer anderen erschien es
hübscher, daß das ihre einem Meerweiblein glich, aber
die Jüngste machte ihr Beet ganz rund wie die Sonne
und hatte nur Blumen darauf, die so rot wie diese
leuchteten.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,25,"Sie war ein seltsames Kind, still und
nachdenklich, und während die anderen Schwestern
sich mit den merkwürdigsten Sachen, die aus
gestrandeten Schiffen genommen waren, putzten,
wollte sie nur, außer ihren rosenroten Blumen, die der
Sonne dort oben glichen, ein schönes Marmorbild
haben.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,26,"Es war ein herrlicher Knabe, aus weißem,
klarem Stein gehauen, der beim Stranden auf den
Meeresboden gesunken war.",admiration
Andersen,Original,1837,Andersen,Die kleine Seejungfer,27,"Sie pflanzte neben dem
Bilde eine rosenrote Trauerweide, die prächtig wuchs
und mit ihren frischen Zweigen darüber hing bis auf
den blauen Sandboden hinab, wo der Schatten sich
violett färbte und gleich den Zweigen in sanfter
Bewegung war; es sah aus, als ob die Spitze und die
Wurzeln miteinander spielten, als ob sie sich küssen
wollten.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,28,"Sie kannte keine größere Freude, als von der
Menschenwelt über ihr zu hören, die alte Großmutter
mußte ihr alles erzählen, was sie wußte von den
Schiffen und Städten, Menschen und Tieren.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,29,"Ganz
besonders wunderbar und herrlich erschien es ihr, daß
oben auf der Erde die Blumen dufteten, denn das taten
sie auf dem Meeresboden nicht, und daß die Wälder
grün waren und die Fische, die man dort auf den
Zweigen sieht, so laut und lieblich singen konnten, daß
es eine Lust war.",admiration
Andersen,Original,1837,Andersen,Die kleine Seejungfer,30,"Es waren die kleinen Vögel, die die
Grobmutter Fische nannte, denn sonst hätten es die

Kinder nicht verstehen können, da sie nie einen Vogel
gesehen hatten.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,31,"""Wenn Ihr Euer fünfzehntes Jahr erreicht habt,"" sagte
die Grobmutter, ""so werdet Ihr Erlaubnis bekommen,
aus dem Meere emporzutauchen, im Mondschein auf
den Klippen zu sitzen und die großen Schiffe
vorbeisegeln zu sehen, auch die Wälder und Städte
sollt Ihr dann sehen!""",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,32,"Im nächsten Jahre wurde die
eine von den Schwestern fünfzehn Jahre, aber die
anderen, die eine war immer ein Jahr jünger als die
andere, die Jüngste mußte also noch fünf lange Jahre
warten, bevor sie vom Meeresgrund aufsteigen und
sehen konnte, wie es bei uns aussieht.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,33,"Aber die eine
versprach der anderen zu erzählen, was sie gesehen
und am ersten Tage am schönsten gefunden hätte denn
ihre Grobmutter erzählte ihnen nicht genug, da war
noch so vieles, worüber sie Bescheid wissen mußten.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,34,"Keine war so sehnsuchtsvoll, wie die Jüngste, gerade
sie, die am längsten Zeit zu warten hatte und die so
still und gedankenvoll war.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,35,"Manche Nacht stand sie
am offenen Fenster und sah hinauf durch das
dunkelblaue Wasser, wo die Fische mit ihren Flossen
und Schwänzen einherruderten.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,36,"Mond und Sterne
konnte sie sehen; zwar leuchteten sie nur ganz bleich,
aber durch das Wasser sahen sie viel größer aus, als
für unsere Augen; glitt es dann gleich einer schwarzen
Wolke unter ihnen dahin, so wußte sie, daß es
entweder ein Walfisch war, der über ihr schwamm,
oder auch ein Schiff mit vielen Menschen; die dachten
gewiß nicht daran, daß eine liebliche kleine Seejungfer
unten stand und ihre weißen Hände gegen den Kiel
emporstrecken.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,37,"Nun war die älteste Prinzessin fünfzehn Jahre alt und
durfte zur Meeresoberfläche aufsteigen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,38,"Als sie zurückkam, wußte sie hundert Dinge zu
erzählen, das herrlichste jedoch, sagte sie, wäre, im
Mondschein auf einer Sandbank in der ruhigen See zu
liegen und zu der großen Stadt dicht bei der Küste
hinüberzuschauen, wo die Lichter blinkten wie hundert
Sterne, die Musik und den Lärm und die Geräusche
der Wagen und Menschen zu hören, die vielen
Kirchtürme und Giebel zu sehen und zu hören, wie die
Glocken läuten.",admiration
Andersen,Original,1837,Andersen,Die kleine Seejungfer,39,?,neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,40,"Und die Jüngste sehnte sich immer
mehr nach diesem allen, gerade weil sie noch nicht
hinauf durfte.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,41,"O, wie horchte sie auf, und wenn sie dann abends am
offenen Fenster stand und durch das dunkelblaue
Wasser hinaufsah, dachte sie an die große Stadt mit all
ihrem Lärm und Geräusch, und dann vermeinte sie, die

Kirchenglocken bis zu sich herunter läuten zu hören.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,42,"Ein Jahr danach bekam die zweite Schwester
Erlaubnis, durch das Wasser aufzusteigen und zu
schwimmen, wohin sie wollte.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,43,"Sie tauchte auf, gerade
als die Sonne unterging, und dieser Anblick erschien
ihr das schönste.",admiration
Andersen,Original,1837,Andersen,Die kleine Seejungfer,44,"Der ganze Himmel habe wie Gold
ausgesehen, sagte sie, und die Wolken ?",confusion
Andersen,Original,1837,Andersen,Die kleine Seejungfer,45,"Ja, deren
Herrlichkeit konnte sie nicht genug beschreiben!",admiration
Andersen,Original,1837,Andersen,Die kleine Seejungfer,46,"Rot
und violett waren sie über ihr dahingesegelt, aber weit
hurtiger als sie flog, wie ein langer weißer Schleiers
ein Schwarm wilder Schwäne über das Wasser hin, wo
die Sonne stand.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,47,"Sie schwamm ihr entgegen, aber sie
sank, und der Rosenschimmer erlosch auf der
Meeresfläche und den Wolken.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,48,Im Jahre darauf kam die dritte Schwester hinauf.,neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,49,"Sie
war die dreisteste von allen.",disgust
Andersen,Original,1837,Andersen,Die kleine Seejungfer,50,"Darum schwamm sie
einen breiten Fluß hinauf, der in das Meer mündete.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,51,"Herrliche grüne Hügel mit Weinreben sah sie, und
Schlösser und Bauernhöfe schauten zwischen den
prächtigen Wäldern hervor, sie hörte, wie alle Vögel
sangen, und die Sonne schien so warm, daß sie
untertauchen mußte, um im Wasser ihr brennendes
Antlitz zu kühlen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,52,"In einer kleinen Bucht traf sie eine
Schar kleiner Menschenkinder, ganz nackend liefen sie
im Wasser umher und plätscherten, sie wollte mit
ihnen spielen, aber sie waren erschreckt davon
gelaufen, und ein kleines schwarzes Tier war
gekommen ?",fear
Andersen,Original,1837,Andersen,Die kleine Seejungfer,53,"das war ein Hund, aber sie hatte nie
zuvor einen Hund gesehen ?, der bellte sie so
schrecklich an, daß sie es mit der Angst bekam und
schnell in die offene See zu kommen suchte.",fear
Andersen,Original,1837,Andersen,Die kleine Seejungfer,54,"Aber
niemals konnte sie die prächtigen Wälder vergessen,
und die grünen Hügel und die niedlichen Kinder, die
im Wasser schwimmen konnten, obwohl sie keinen
Fischschwanz hatten.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,55,"Die vierte Schwester war nicht so dreist, sie blieb
draußen mitten im wilden Meer und erzählte, daß
gerade das das Herrlichste gewesen wäre: Man sehe
viele Meilen weit umher, und der Himmel stände über
einem wie eine große Glasglocke.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,56,"Schiffe hätte sie
gesehen, aber weit in der Ferne, sie sähen aus wie
Strandmöven; die lustigen Delfine hätten Purzelbäume
geschlagen, und die großen Walfische hätten aus ihren
Nasenlöchern Wasser hoch in die Luft gespritzt, so
daß es wie hundert Springbrunnen
ringsumher
ausgesehen habe.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,57,?,neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,58,"Nun kam die Reihe an die fünfte Schwester; ihr
Geburtstag fiel gerade in den Winter, und darum sah
sie, was die anderen das erste Mal nicht gesehen

hatten.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,59,"Das Meer nahm sich ganz grün aus, und
ringsum schwammen große Eisberge.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,60,"Jeder sähe aus,
wie eine Perle, sagte sie, und doch sei er größer als die
Kirchtürme, die die Menschen bauten.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,61,"In den
seltsamsten Gestalten zeigten sie sich und funkelten
wie Diamanten.",disgust
Andersen,Original,1837,Andersen,Die kleine Seejungfer,62,"Sie hatte sich auf einen der größten
gesetzt, und alle Segler kreuzten erschrocken in
großem Bogen dort vorbei, wo sie saß und ihre Haare
im Winde fliegen ließ.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,63,"Aber gegen Abend überzog
sich der Himmel mit schwarzen Wolken, es blitzte und
donnerte, während die schwarze See die großen
Eisblöcke hoch emporhob und sie in rotem Lichte
erglänzen ließ.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,64,"Auf allen Schiffen nahm man die Segel
herein, und überall herrschte Angst und Grauen, sie
aber saß ruhig auf ihrem schwimmenden Eisberg und
sah die blauen Blitze im Zickzack in die schimmernde
See herniederschlagen.",fear
Andersen,Original,1837,Andersen,Die kleine Seejungfer,65,"Das erste Mal, wenn eine der
Schwestern über das Wasser emporkam, war jede
entzückt über all das Neue und Schöne, was sie sah,
aber da sie nun als erwachsene Mädchen emporsteigen
durften, wann sie wollten, wurde es ihnen gleichgültig,
sie sehnten sich wieder nach Hause zurück, und nach
eines Monats Verlauf sagten sie, daß es doch unten bei
ihnen am allerschönsten sei, man sei da so hübsch zu
Hause.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,66,"In mancher Abendstunde
fünf
Schwestern an den Händen und stiegen in einer Reihe
über das Wasser hinauf.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,67,"Herrliche Stimmen hatten sie,
schöner als irgendein Mensch, und wenn dann ein
Sturm heraufzog, so daß sie annehmen konnten, daß
Schiffe untergehen würden, so schwammen sie vor den
Schiffen her und sangen so wundersam, wie schön es
auf dem Meeresgrunde sei, und sie baten die Schiffer,
sich nicht zu fürchten vor dem Untergehn, aber diese
konnten die Worte nicht verstehen und glaubten, es
wäre der Sturm.",admiration
Andersen,Original,1837,Andersen,Die kleine Seejungfer,68,"Und sie bekamen die Herrlichkeiten
da unten auch nicht zu sehen, denn wenn das Schiff
sank, ertranken die Menschen und kamen nur als Tote
zu des Meerkönigs Schloß.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,69,"Wenn die Schwestern so Arm in Arm am Abend durch
die See hinaufstiegen, dann stand die kleine Schwester
ganz allein und sah ihnen nach, und es war ihr, als ob
sie weinen müßte, aber Seejungfern haben keine
Tränen und leiden darum viel schwerer.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,70,"""Ach, wäre ich doch fünfzehn Jahre!""",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,71,"sagte sie, ""ich
weiß, daß ich die Welt da oben und die Menschen, die
dort bauen und wohnen, recht in mein Herz schließen
werde!""",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,72,Endlich war sie fünfzehn Jahre alt.,neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,73,"faßten sich die

""Sieh, nun bist du erwachsen,"" sagte ihre Grobmutter
die alte Königin-Witwe.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,74,"""Komm nun und lasse dich
von mir schmücken wie deine anderen Schwestern!""",annoyance
Andersen,Original,1837,Andersen,Die kleine Seejungfer,75,"Und sie setzte ihr einen Kranz von weißen Lilien ins
Haar, aber jedes Blumenblatt war eine halbe Perle: und
dann ließ die Alte acht große Austern sich im
Schwanze der Prinzessin festklemmen, um ihren
hohen Stand zu zeigen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,76,"""Das tut so weh!""",sadness
Andersen,Original,1837,Andersen,Die kleine Seejungfer,77,sagte die kleine Seejungfer.,neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,78,"""Ja, Adel hat seinen Zwang!""",approval
Andersen,Original,1837,Andersen,Die kleine Seejungfer,79,sagte die Alte.,neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,80,"Ach, sie würde so gerne die ganze Pracht abgeschüttelt
und den schweren Kranz weggelegt haben, ihre roten
Blumen im Garten kleideten sie viel besser, aber das
nutzte nun nichts mehr.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,81,"""Lebewohl,"" sagte sie und
stieg leicht und klar, gleich einer Blase, im Wasser
empor.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,82,"Die Sonne war gerade untergegangen, als sie
ihr Haupt aus dem Wasser erhob, aber alle Wolken
leuchteten noch wie Rosen und Gold, und mitten in der
zartroten Luft strahlte der Abendstern so licht und klar.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,83,Die Luft war mild und frisch und das Meer windstill.,neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,84,Da lag ein großes Schiff mit drei Masten.,neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,85,"Nur ein
einziges Segel war aufgezogen, denn nicht ein
Lüftchen rührte sich und rings im Tauwerk und auf
den Stangen saßen Matrosen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,86,"Da war Musik und
Gesang, und als es abends dunkelte, wurden hunderte
von bunten Lichtern angezündet; und es sah aus, als ob
die Flaggen aller Nationen in der Luft wehten.",amusement
Andersen,Original,1837,Andersen,Die kleine Seejungfer,87,"Die
kleine Seejungfer schwamm bis dicht an das
Kajütenfenster, und jedesmal, wenn das Wasser sie
spiegelklaren
emporhob, konnte
Scheiben sehen, wie viele geputzte Menschen drinnen
standen, aber der schönste war doch der junge Prinz
mit den großen schwarzen Augen.",admiration
Andersen,Original,1837,Andersen,Die kleine Seejungfer,88,"Er war gewiß nicht
viel über sechzehn Jahre; es war sein Geburtstag, und
darum herrschte all die Pracht.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,89,"Die Matrosen tanzten
auf dem Deck, und als der junge Prinz heraustrat,
stiegen über hundert Raketen in die Luft empor, die
leuchteten wie der klare Tag, so daß die kleine
Seejungfer ganz erschreckt ins Wasser niedertauchte,
aber sie steckte den Kopf bald wieder hervor und da
war es, als ob alle Sterne des Himmels auf sie
herniederfielen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,90,"Niemals hatte sie solche Feuerkünste
gesehen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,91,"Große Sonnen drehten sich sprühend herum,
Feuerfische schwangen sich in die blaue Luft, und
alles spiegelte sich in der klaren, stillen See.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,92,"Auf dem
Schiffe selbst war es so hell, daß man jedes kleine Tau
sehen konnte, wieviel genauer noch die Menschen.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,93,"Ach, wie schön war doch der junge Prinz, und er
drückte den Leuten die Hand und lächelte, während

sie durch die

die Musik in die herrliche Nacht hinausklang.",admiration
Andersen,Original,1837,Andersen,Die kleine Seejungfer,94,"Es wurde spät, aber die kleine Seejungfer konnte die
Augen nicht von dem Schiffe und von dem schönen
Prinzen wegwenden.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,95,"Die bunten Lichter wurden
gelöscht, Raketen stiegen nicht mehr empor, und auch
keine Kanonenschüsse ertönten mehr, aber tief unten
im Meere summte und brummte es.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,96,"Sie saß inzwischen
und ließ sich vom Wasser auf und nieder schaukeln, so
daß sie in die Kajüte hineinsehen konnte; aber jetzt
bekam das Schiff stärkere Fahrt, ein Segel nach dem
anderen breitete sich aus, die Wogen gingen höher,
große Wolken zogen herauf, es blitzte in der Ferne.",neutral
Andersen,Original,1837,Andersen,Die kleine Seejungfer,97,"Ein schreckliches Unwetter war im Anzuge, deshalb
nahmen die Matrosen die Segel ein.",fear
Andersen,Original,1837,Andersen,Die kleine Seejungfer,98,"Das große Schiff
schaukelte in fliegender Fahrt auf der wilden See.",neutral
